time,temperature_2m,relativehumidity_2m,rain,soil_temperature_0_to_7cm,soil_moisture
2023-04-16 19:00:00,20.77,68.72,2.62,23.34,53.69
2023-04-16 20:00:00,20.55,64.37,2.02,24.37,53.51
2023-04-16 21:00:00,24.07,54.01,2.89,23.2,54.79
2023-04-16 22:00:00,22.22,67.42,2.67,22.41,53.51
2023-04-16 23:00:00,24.45,62.46,2.27,24.13,54.15
2023-04-17 00:00:00,20.12,30.98,2.99,23.26,53.01
2023-04-17 01:00:00,23.74,54.12,2.35,22.36,53.37
2023-04-17 02:00:00,23.31,57.07,2.99,22.81,53.57
2023-04-17 03:00:00,21.25,33.07,2.47,22.51,54.84
2023-04-17 04:00:00,23.75,46.62,2.72,24.5,53.38
2023-04-17 05:00:00,24.44,65.01,2.09,23.45,54.56
2023-04-17 06:00:00,22.28,63.25,2.43,22.71,54.99
2023-04-17 07:00:00,22.99,34.01,2.69,23.25,53.89
2023-04-17 08:00:00,23.73,69.38,2.43,22.68,54.02
2023-04-17 09:00:00,24.23,48.47,2.7,23.23,54.6
2023-04-17 10:00:00,22.73,52.87,2.47,23.71,53.34
2023-04-17 11:00:00,23.45,38.79,2.48,24.51,53.78
2023-04-17 12:00:00,24.35,35.72,2.93,22.71,54.27
2023-04-17 13:00:00,22.35,50.46,2.46,22.43,53.48
2023-04-17 14:00:00,24.77,68.14,2.05,23.63,54.52
2023-04-17 15:00:00,23.81,35.7,2.97,24.5,53.43
2023-04-17 16:00:00,23.02,36.59,2.54,23.67,54.77
2023-04-17 17:00:00,21.68,63.21,2.3,23.96,53.66
2023-04-17 18:00:00,21.58,61.88,2.27,22.52,53.25
2023-04-17 19:00:00,20.58,34.67,2.92,24.46,53.48
2023-04-17 20:00:00,24.33,61.45,2.24,22.82,53.04
2023-04-17 21:00:00,23.66,44.86,2.16,24.15,54.46
2023-04-17 22:00:00,20.42,65.55,2.48,22.27,53.36
2023-04-17 23:00:00,20.33,67.32,2.12,24.81,54.79
2023-04-18 00:00:00,23.43,36.25,2.26,22.2,54.81
2023-04-18 01:00:00,21.36,34.22,2.57,22.24,54.45
2023-04-18 02:00:00,21.16,67.85,2.27,24.46,54.51
2023-04-18 03:00:00,23.46,61.67,2.7,22.27,53.61
2023-04-18 04:00:00,23.65,69.44,2.57,22.4,53.34
2023-04-18 05:00:00,20.12,61.1,2.96,22.1,53.53
2023-04-18 06:00:00,20.65,63.99,2.46,24.77,54.84
2023-04-18 07:00:00,21.0,37.24,2.02,24.67,54.49
2023-04-18 08:00:00,23.4,54.87,2.02,23.95,54.19
2023-04-18 09:00:00,23.56,43.31,2.92,24.81,54.05
2023-04-18 10:00:00,22.24,41.54,2.88,24.23,54.13
2023-04-18 11:00:00,24.73,53.89,2.31,23.91,53.23
2023-04-18 12:00:00,20.98,35.13,2.12,24.81,53.24
2023-04-18 13:00:00,22.32,38.28,2.25,23.12,54.92
2023-04-18 14:00:00,23.37,60.53,2.28,24.62,54.27
2023-04-18 15:00:00,23.7,66.15,2.75,23.68,53.18
2023-04-18 16:00:00,23.62,30.05,2.08,24.74,53.28
2023-04-18 17:00:00,24.28,69.67,2.7,22.9,54.76
2023-04-18 18:00:00,20.16,35.29,2.28,22.87,54.46
2023-04-18 19:00:00,22.74,37.57,2.37,22.3,53.1
2023-04-18 20:00:00,20.83,52.82,2.98,23.31,53.16
2023-04-18 21:00:00,20.6,34.25,2.12,24.85,53.74
2023-04-18 22:00:00,24.72,49.78,2.22,23.49,53.26
2023-04-18 23:00:00,24.25,53.76,2.21,24.58,53.62
2023-04-19 00:00:00,23.75,40.12,2.38,24.82,53.32
2023-04-19 01:00:00,24.85,59.29,2.33,23.72,54.64
2023-04-19 02:00:00,20.0,30.63,2.74,24.4,53.03
2023-04-19 03:00:00,21.9,46.51,2.2,22.28,54.2
2023-04-19 04:00:00,20.64,50.19,2.41,24.11,54.65
2023-04-19 05:00:00,22.32,42.73,2.75,24.78,53.63
2023-04-19 06:00:00,20.83,45.46,2.59,24.94,53.47
2023-04-19 07:00:00,20.16,58.09,2.74,23.77,54.92
2023-04-19 08:00:00,23.01,58.7,2.14,24.33,54.56
2023-04-19 09:00:00,23.66,69.83,2.27,24.8,53.41
2023-04-19 10:00:00,21.85,31.98,2.02,22.59,54.65
2023-04-19 11:00:00,23.19,65.51,2.25,22.03,54.68
2023-04-19 12:00:00,20.47,38.64,2.29,24.08,54.4
2023-04-19 13:00:00,20.46,68.12,2.84,25.0,54.31
2023-04-19 14:00:00,20.2,38.5,2.89,22.06,53.52
2023-04-19 15:00:00,24.95,43.25,2.24,24.25,53.7
2023-04-19 16:00:00,21.73,62.43,2.35,24.56,53.52
2023-04-19 17:00:00,24.18,44.55,2.12,23.67,54.67
2023-04-19 18:00:00,20.45,62.82,2.36,25.0,54.36
2023-04-19 19:00:00,23.2,44.65,2.62,24.21,54.21
2023-04-19 20:00:00,23.1,66.06,2.72,22.0,53.93
2023-04-19 21:00:00,20.19,40.17,2.16,24.49,53.8
2023-04-19 22:00:00,22.09,68.93,2.47,22.01,54.54
2023-04-19 23:00:00,24.39,36.75,2.16,23.04,54.87
2023-04-20 00:00:00,20.26,53.41,2.78,22.05,54.91
2023-04-20 01:00:00,22.21,31.31,2.74,22.6,54.32
2023-04-20 02:00:00,20.17,43.3,2.15,22.64,54.54
2023-04-20 03:00:00,20.49,40.53,2.97,22.8,53.36
2023-04-20 04:00:00,22.01,55.53,2.58,24.27,53.77
2023-04-20 05:00:00,23.27,67.28,2.56,23.77,54.81
2023-04-20 06:00:00,20.98,30.6,2.83,23.46,53.06
2023-04-20 07:00:00,23.37,43.91,2.37,22.5,53.66
2023-04-20 08:00:00,22.0,33.65,2.69,23.2,53.57
2023-04-20 09:00:00,23.74,48.4,2.76,23.28,53.0
2023-04-20 10:00:00,22.11,54.57,2.56,23.11,54.66
2023-04-20 11:00:00,24.27,30.38,2.95,23.76,53.88
2023-04-20 12:00:00,22.21,53.16,2.98,22.55,53.91
2023-04-20 13:00:00,23.34,60.75,2.61,23.81,54.3
2023-04-20 14:00:00,23.71,60.17,2.42,23.67,54.8
2023-04-20 15:00:00,21.12,39.93,2.77,22.15,53.31
2023-04-20 16:00:00,20.1,62.49,2.15,24.73,53.14
2023-04-20 17:00:00,24.96,36.09,2.51,22.55,54.02
2023-04-20 18:00:00,24.01,55.4,2.45,22.43,54.73
2023-04-20 19:00:00,21.08,44.59,2.96,23.1,53.91
2023-04-20 20:00:00,22.34,67.88,2.64,24.49,53.46
2023-04-20 21:00:00,22.21,66.22,2.6,24.52,53.4
2023-04-20 22:00:00,20.85,68.98,2.39,22.82,54.95
2023-04-20 23:00:00,22.2,57.71,2.03,22.49,54.7
2023-04-21 00:00:00,21.34,30.37,2.87,23.84,53.49
2023-04-21 01:00:00,20.25,57.22,2.51,23.8,54.49
2023-04-21 02:00:00,23.4,33.96,2.41,24.85,53.13
2023-04-21 03:00:00,21.75,48.04,2.23,23.23,53.29
2023-04-21 04:00:00,24.61,45.27,2.29,22.24,54.06
2023-04-21 05:00:00,22.97,37.85,2.64,23.43,53.26
2023-04-21 06:00:00,22.96,40.91,2.26,24.37,54.03
2023-04-21 07:00:00,20.39,32.35,2.12,23.06,53.81
2023-04-21 08:00:00,20.35,33.76,2.81,23.83,53.2
2023-04-21 09:00:00,22.43,64.31,2.52,23.55,53.32
2023-04-21 10:00:00,24.03,58.92,2.29,24.37,54.38
2023-04-21 11:00:00,22.94,62.19,2.86,24.83,54.84
2023-04-21 12:00:00,22.39,40.13,2.8,22.97,53.25
2023-04-21 13:00:00,24.13,58.32,2.72,24.9,53.3
2023-04-21 14:00:00,24.57,63.81,2.58,24.0,54.71
2023-04-21 15:00:00,20.41,30.32,2.35,24.86,54.82
2023-04-21 16:00:00,23.76,44.55,2.99,22.07,54.64
2023-04-21 17:00:00,20.57,65.87,2.21,24.65,54.41
2023-04-21 18:00:00,22.88,52.24,2.36,22.01,54.51
2023-04-21 19:00:00,22.66,48.41,2.55,24.53,54.27
2023-04-21 20:00:00,23.99,67.76,2.14,23.12,54.2
2023-04-21 21:00:00,24.32,38.38,2.6,23.41,54.88
2023-04-21 22:00:00,24.9,53.32,2.33,22.19,54.4
2023-04-21 23:00:00,23.75,60.05,2.29,22.34,53.08
2023-04-22 00:00:00,22.03,33.15,2.61,24.98,53.93
2023-04-22 01:00:00,21.51,62.45,2.3,22.17,53.6
2023-04-22 02:00:00,22.73,46.0,2.67,23.89,53.16
2023-04-22 03:00:00,24.12,50.36,2.58,24.67,54.23
2023-04-22 04:00:00,21.32,63.91,2.18,22.21,53.99
2023-04-22 05:00:00,24.56,41.82,2.92,22.87,54.75
2023-04-22 06:00:00,24.1,58.25,2.45,24.17,54.05
2023-04-22 07:00:00,24.97,67.52,2.94,24.04,54.07
2023-04-22 08:00:00,22.11,46.45,2.21,24.18,53.98
2023-04-22 09:00:00,22.55,31.07,2.3,22.17,53.97
2023-04-22 10:00:00,24.87,37.99,2.61,24.83,54.9
2023-04-22 11:00:00,20.47,49.85,2.23,22.29,54.94
2023-04-22 12:00:00,20.05,32.24,2.58,22.23,54.69
2023-04-22 13:00:00,21.51,40.08,2.48,22.06,53.33
2023-04-22 14:00:00,20.51,53.29,2.22,23.74,54.53
2023-04-22 15:00:00,23.58,50.12,2.96,23.04,53.45
2023-04-22 16:00:00,21.76,31.77,2.08,24.09,54.94
2023-04-22 17:00:00,20.43,61.34,2.09,24.85,53.22
2023-04-22 18:00:00,23.99,42.21,2.76,23.09,54.1
2023-04-22 19:00:00,21.25,46.83,2.82,23.68,53.22
2023-04-22 20:00:00,24.38,65.69,2.72,24.63,54.69
2023-04-22 21:00:00,22.38,47.94,2.26,22.83,54.87
2023-04-22 22:00:00,20.52,55.94,2.6,23.86,54.06
2023-04-22 23:00:00,20.4,41.24,2.15,23.95,54.58
2023-04-23 00:00:00,22.41,58.86,2.86,23.14,54.84
2023-04-23 01:00:00,20.23,58.98,2.03,23.64,53.09
2023-04-23 02:00:00,20.29,64.67,2.84,22.03,54.97
2023-04-23 03:00:00,24.92,62.21,2.77,24.25,53.51
2023-04-23 04:00:00,23.45,59.64,2.79,24.46,53.47
2023-04-23 05:00:00,21.17,48.14,2.8,24.57,53.04
2023-04-23 06:00:00,22.03,48.21,2.64,22.09,54.28
2023-04-23 07:00:00,21.72,39.91,2.82,23.31,54.33
2023-04-23 08:00:00,23.95,67.66,2.29,22.65,54.4
2023-04-23 09:00:00,22.18,60.96,2.12,22.59,53.75
2023-04-23 10:00:00,20.63,41.67,2.7,22.19,53.37
2023-04-23 11:00:00,20.98,67.96,2.54,23.22,53.45
2023-04-23 12:00:00,24.25,35.81,2.15,22.27,53.68
2023-04-23 13:00:00,23.84,32.73,2.99,23.55,53.19
2023-04-23 14:00:00,20.64,39.61,2.84,23.87,54.1
2023-04-23 15:00:00,21.16,50.73,2.09,22.93,53.94
2023-04-23 16:00:00,21.79,38.51,2.3,24.31,53.6
2023-04-23 17:00:00,20.03,58.87,2.75,22.16,53.9
2023-04-23 18:00:00,20.09,56.63,2.76,23.26,54.51
2023-04-23 19:00:00,21.35,30.36,2.53,23.49,54.23
2023-04-23 20:00:00,22.35,50.62,2.98,22.92,54.21
2023-04-23 21:00:00,24.46,65.19,2.52,24.56,53.7
2023-04-23 22:00:00,24.15,36.31,2.93,23.36,53.76
2023-04-23 23:00:00,20.07,31.01,2.5,23.92,53.81
2023-04-24 00:00:00,23.28,63.49,2.58,24.48,54.12
2023-04-24 01:00:00,20.27,36.95,2.87,23.16,54.92
2023-04-24 02:00:00,23.0,34.16,2.2,24.05,53.3
2023-04-24 03:00:00,23.42,45.28,2.59,22.88,54.03
2023-04-24 04:00:00,20.19,54.35,2.39,23.84,54.23
2023-04-24 05:00:00,21.2,51.29,2.06,22.81,54.98
2023-04-24 06:00:00,23.11,39.34,2.68,22.51,54.31
2023-04-24 07:00:00,21.08,32.24,2.85,24.52,53.68
2023-04-24 08:00:00,23.49,66.96,2.45,23.68,53.43
2023-04-24 09:00:00,24.59,66.91,2.18,24.58,54.64
2023-04-24 10:00:00,23.47,58.6,2.17,24.65,53.96
2023-04-24 11:00:00,24.14,45.02,2.33,23.3,54.63
2023-04-24 12:00:00,22.83,35.09,2.35,23.93,54.01
2023-04-24 13:00:00,22.47,38.65,2.86,22.49,53.21
2023-04-24 14:00:00,24.5,50.8,2.3,24.49,53.78
2023-04-24 15:00:00,23.7,30.11,2.98,23.06,53.82
2023-04-24 16:00:00,22.25,50.77,2.1,24.27,53.96
2023-04-24 17:00:00,24.37,69.51,2.51,22.77,54.95
2023-04-24 18:00:00,23.02,51.26,2.65,23.78,54.05
2023-04-24 19:00:00,24.89,42.96,2.19,23.72,54.27
2023-04-24 20:00:00,24.1,34.78,2.08,22.42,54.85
2023-04-24 21:00:00,24.68,54.62,2.79,24.76,54.9
2023-04-24 22:00:00,22.99,62.58,2.09,23.94,54.54
2023-04-24 23:00:00,22.05,56.76,2.18,23.58,54.7
2023-04-25 00:00:00,22.0,52.69,2.96,22.03,54.91
2023-04-25 01:00:00,23.58,40.75,2.42,23.06,53.5
2023-04-25 02:00:00,20.32,53.63,2.5,22.23,53.98
2023-04-25 03:00:00,22.12,46.13,2.75,23.85,53.58
2023-04-25 04:00:00,21.72,37.15,2.13,23.36,53.56
2023-04-25 05:00:00,22.99,47.35,2.3,24.95,54.22
2023-04-25 06:00:00,24.14,59.27,2.74,24.73,54.01
2023-04-25 07:00:00,22.82,49.41,2.71,24.64,53.02
2023-04-25 08:00:00,22.02,31.35,2.54,24.36,53.11
2023-04-25 09:00:00,23.42,61.06,2.69,24.31,53.08
2023-04-25 10:00:00,23.84,61.88,2.41,24.35,54.24
2023-04-25 11:00:00,23.11,67.05,2.48,22.27,54.7
2023-04-25 12:00:00,24.36,47.38,2.22,23.65,53.85
2023-04-25 13:00:00,21.03,43.69,2.93,24.6,54.04
2023-04-25 14:00:00,24.22,48.44,2.79,24.57,54.32
2023-04-25 15:00:00,21.79,61.38,2.86,22.75,53.33
2023-04-25 16:00:00,21.22,66.02,2.1,24.62,53.48
2023-04-25 17:00:00,20.8,52.07,2.23,22.87,54.77
2023-04-25 18:00:00,22.52,62.8,2.82,24.7,53.32
2023-04-25 19:00:00,22.33,33.9,2.55,22.37,54.0
2023-04-25 20:00:00,22.01,51.98,2.68,23.33,53.69
2023-04-25 21:00:00,23.01,40.29,2.71,24.83,54.72
2023-04-25 22:00:00,20.74,55.75,2.48,22.04,54.16
2023-04-25 23:00:00,22.82,64.37,2.68,23.55,54.03
2023-04-26 00:00:00,23.72,67.1,2.21,24.94,53.77
2023-04-26 01:00:00,20.23,30.46,2.18,23.86,54.12
2023-04-26 02:00:00,20.9,35.07,2.16,23.7,54.6
2023-04-26 03:00:00,24.78,43.23,2.27,22.52,53.94
2023-04-26 04:00:00,21.83,62.59,2.02,22.56,53.18
2023-04-26 05:00:00,22.63,61.63,2.38,24.76,53.67
2023-04-26 06:00:00,24.78,68.73,2.84,23.21,53.44
2023-04-26 07:00:00,21.12,42.3,2.82,24.68,54.58
2023-04-26 08:00:00,23.29,37.87,2.8,22.23,54.02
2023-04-26 09:00:00,21.1,36.48,2.23,22.76,54.58
2023-04-26 10:00:00,22.67,47.84,2.41,24.55,53.16
2023-04-26 11:00:00,24.19,35.95,2.73,24.83,53.39
2023-04-26 12:00:00,22.86,63.66,2.5,22.15,54.7
2023-04-26 13:00:00,24.87,48.95,2.72,23.43,54.5
2023-04-26 14:00:00,23.61,53.24,2.33,22.06,53.87
2023-04-26 15:00:00,21.25,47.54,2.84,22.73,53.49
2023-04-26 16:00:00,22.21,66.52,3.0,24.49,54.86
2023-04-26 17:00:00,20.26,55.16,2.58,23.53,54.24
2023-04-26 18:00:00,21.94,55.82,2.36,22.72,54.95
2023-04-26 19:00:00,22.49,34.64,2.53,24.25,53.1
2023-04-26 20:00:00,21.78,45.08,2.83,24.68,53.86
2023-04-26 21:00:00,24.77,34.62,2.72,22.59,53.84
2023-04-26 22:00:00,20.96,41.98,2.68,22.86,53.85
2023-04-26 23:00:00,22.55,59.43,2.63,22.14,53.93
2023-04-27 00:00:00,24.87,47.2,2.65,24.18,54.39
2023-04-27 01:00:00,21.36,67.43,2.15,23.05,53.9
2023-04-27 02:00:00,20.58,50.43,2.18,24.59,54.02
2023-04-27 03:00:00,24.7,35.93,2.54,24.25,54.72
2023-04-27 04:00:00,22.36,60.63,2.69,22.6,53.97
2023-04-27 05:00:00,21.56,69.89,2.66,23.89,54.02
2023-04-27 06:00:00,20.27,61.61,2.51,24.0,53.92
2023-04-27 07:00:00,24.04,40.38,2.45,24.16,53.28
2023-04-27 08:00:00,22.1,37.98,2.68,23.52,54.79
2023-04-27 09:00:00,21.18,55.15,2.91,23.88,53.93
2023-04-27 10:00:00,20.17,51.81,2.56,22.73,54.34
2023-04-27 11:00:00,23.78,49.72,2.98,24.91,53.87
2023-04-27 12:00:00,23.02,63.73,2.93,22.24,53.54
2023-04-27 13:00:00,21.18,40.07,2.95,23.3,54.46
2023-04-27 14:00:00,22.59,33.91,2.21,24.98,53.53
2023-04-27 15:00:00,22.73,50.16,2.35,23.45,54.03
2023-04-27 16:00:00,22.77,32.99,2.52,22.11,53.69
2023-04-27 17:00:00,24.77,35.53,2.31,24.94,53.77
2023-04-27 18:00:00,23.33,60.72,2.5,24.28,53.03
2023-04-27 19:00:00,23.24,58.89,2.17,24.64,54.02
2023-04-27 20:00:00,22.1,45.98,2.01,24.73,53.28
2023-04-27 21:00:00,21.49,50.26,2.89,22.61,54.47
2023-04-27 22:00:00,21.24,42.8,2.39,22.54,53.12
2023-04-27 23:00:00,23.89,58.43,2.21,23.46,54.34
2023-04-28 00:00:00,23.0,31.92,2.11,23.11,54.44
2023-04-28 01:00:00,24.25,30.77,2.89,22.55,53.58
2023-04-28 02:00:00,20.43,68.04,2.23,24.13,54.16
2023-04-28 03:00:00,22.69,67.86,2.72,23.82,54.96
2023-04-28 04:00:00,20.48,54.73,2.67,24.91,54.75
2023-04-28 05:00:00,20.38,43.36,2.69,22.57,53.23
2023-04-28 06:00:00,24.68,44.19,2.65,24.89,53.65
2023-04-28 07:00:00,22.96,46.39,2.75,23.94,54.7
2023-04-28 08:00:00,21.28,37.42,2.2,23.28,54.12
2023-04-28 09:00:00,24.24,68.34,2.21,23.93,54.22
2023-04-28 10:00:00,20.88,51.36,2.68,24.21,54.95
2023-04-28 11:00:00,21.95,35.58,2.78,24.63,53.19
2023-04-28 12:00:00,23.17,66.58,2.76,23.18,54.37
2023-04-28 13:00:00,20.39,62.54,2.25,23.32,53.62
2023-04-28 14:00:00,23.65,62.43,2.44,22.93,54.76
2023-04-28 15:00:00,21.66,40.06,2.23,23.45,54.14
2023-04-28 16:00:00,23.67,40.57,2.15,22.13,53.97
2023-04-28 17:00:00,24.19,66.87,2.0,22.98,54.03
2023-04-28 18:00:00,24.17,40.01,2.45,24.69,53.1
2023-04-28 19:00:00,23.26,64.56,2.57,23.94,53.96
2023-04-28 20:00:00,20.28,32.4,2.46,23.94,53.95
2023-04-28 21:00:00,23.94,55.71,2.81,24.17,53.7
2023-04-28 22:00:00,23.29,39.97,2.92,23.06,53.45
2023-04-28 23:00:00,21.67,60.7,2.21,24.25,54.45
2023-04-29 00:00:00,21.7,61.79,2.39,22.57,54.36
2023-04-29 01:00:00,24.27,35.04,2.59,23.23,54.39
2023-04-29 02:00:00,21.42,37.5,2.87,24.54,53.97
2023-04-29 03:00:00,24.46,68.14,2.39,24.01,54.35
2023-04-29 04:00:00,23.03,62.84,2.04,23.24,53.88
2023-04-29 05:00:00,20.0,54.82,2.91,23.23,54.9
2023-04-29 06:00:00,21.8,39.7,2.19,24.59,54.42
2023-04-29 07:00:00,21.75,40.88,2.32,24.63,54.73
2023-04-29 08:00:00,24.92,60.23,2.94,23.62,53.76
2023-04-29 09:00:00,22.23,38.12,2.05,23.54,53.34
2023-04-29 10:00:00,24.27,62.83,2.55,23.73,53.11
2023-04-29 11:00:00,24.24,57.72,2.52,23.08,54.71
2023-04-29 12:00:00,20.14,47.16,2.19,24.38,53.18
2023-04-29 13:00:00,23.9,62.42,2.14,24.64,53.05
2023-04-29 14:00:00,21.83,65.98,2.93,24.25,53.56
2023-04-29 15:00:00,20.84,57.31,2.28,24.23,54.61
2023-04-29 16:00:00,22.42,50.97,2.18,22.76,54.29
2023-04-29 17:00:00,22.78,30.4,2.19,24.48,54.47
2023-04-29 18:00:00,20.62,68.98,2.85,23.27,53.41
2023-04-29 19:00:00,21.97,30.76,2.97,24.1,54.99
2023-04-29 20:00:00,24.6,62.19,2.95,22.86,53.06
2023-04-29 21:00:00,23.13,31.54,2.02,23.65,53.96
2023-04-29 22:00:00,23.64,52.02,2.52,22.28,53.55
2023-04-29 23:00:00,21.91,45.01,2.58,24.07,53.27
2023-04-30 00:00:00,21.92,42.97,2.89,22.02,53.54
2023-04-30 01:00:00,22.86,67.73,2.81,24.56,53.39
2023-04-30 02:00:00,23.14,59.48,2.8,23.52,53.98
2023-04-30 03:00:00,21.01,65.91,2.95,23.35,53.2
2023-04-30 04:00:00,20.81,56.66,2.75,22.26,53.17
2023-04-30 05:00:00,22.19,42.69,2.5,24.56,53.55
2023-04-30 06:00:00,23.05,35.35,2.56,23.32,54.45
2023-04-30 07:00:00,21.2,32.28,2.15,23.17,53.59
2023-04-30 08:00:00,20.8,55.32,2.39,23.86,54.82
2023-04-30 09:00:00,21.11,31.25,2.98,23.62,53.96
2023-04-30 10:00:00,21.12,68.92,2.37,24.99,54.43
2023-04-30 11:00:00,20.07,61.69,2.7,22.01,53.82
2023-04-30 12:00:00,22.94,50.44,2.82,23.39,54.22
2023-04-30 13:00:00,21.99,43.76,2.18,22.85,54.64
2023-04-30 14:00:00,21.86,39.37,2.84,22.32,53.83
2023-04-30 15:00:00,21.13,55.96,2.32,22.29,54.89
2023-04-30 16:00:00,23.44,37.63,2.94,24.69,53.09
2023-04-30 17:00:00,22.75,65.06,2.55,22.8,54.0
2023-04-30 18:00:00,22.42,53.3,2.32,24.0,53.68
2023-04-30 19:00:00,23.35,58.51,2.67,23.17,53.09
2023-04-30 20:00:00,20.93,62.08,2.49,24.41,54.05
2023-04-30 21:00:00,24.17,44.51,2.89,22.2,54.49
2023-04-30 22:00:00,21.86,36.08,2.98,24.11,53.32
2023-04-30 23:00:00,21.12,57.93,2.53,22.86,54.21
2023-05-01 00:00:00,24.61,63.6,2.3,24.66,54.72
2023-05-01 01:00:00,24.04,50.61,2.92,22.5,53.82
2023-05-01 02:00:00,20.4,43.61,2.05,23.82,53.25
2023-05-01 03:00:00,22.07,45.56,2.18,24.26,53.71
2023-05-01 04:00:00,20.2,56.02,2.93,22.69,54.14
2023-05-01 05:00:00,23.8,50.22,2.09,24.35,53.13
2023-05-01 06:00:00,21.26,35.09,2.53,22.82,53.47
2023-05-01 07:00:00,24.53,34.56,2.94,24.97,53.56
2023-05-01 08:00:00,24.14,37.5,2.57,22.15,54.32
2023-05-01 09:00:00,24.39,45.85,2.9,23.81,54.96
2023-05-01 10:00:00,21.83,43.48,2.4,22.71,54.9
2023-05-01 11:00:00,24.88,43.09,2.6,23.44,53.23
2023-05-01 12:00:00,23.73,46.9,2.47,23.88,54.74
2023-05-01 13:00:00,20.29,54.82,2.78,22.53,53.94
2023-05-01 14:00:00,22.69,33.15,2.95,24.46,54.42
2023-05-01 15:00:00,22.26,37.07,2.87,23.56,54.55
2023-05-01 16:00:00,22.08,41.91,2.46,22.97,53.51
2023-05-01 17:00:00,24.86,57.39,2.8,24.92,54.56
2023-05-01 18:00:00,21.69,43.73,2.22,23.01,54.19
2023-05-01 19:00:00,21.78,56.96,2.43,23.86,54.07
2023-05-01 20:00:00,24.19,52.13,2.3,23.02,54.3
2023-05-01 21:00:00,22.48,45.44,2.6,24.03,54.27
2023-05-01 22:00:00,20.49,44.32,2.21,22.06,54.13
2023-05-01 23:00:00,24.26,48.09,2.46,22.51,54.24
2023-05-02 00:00:00,21.52,58.09,2.34,23.6,53.93
2023-05-02 01:00:00,22.83,39.56,2.86,24.42,53.19
2023-05-02 02:00:00,24.89,49.79,2.58,23.48,53.37
2023-05-02 03:00:00,24.8,35.72,2.77,24.42,53.53
2023-05-02 04:00:00,23.74,38.44,2.03,24.5,54.54
2023-05-02 05:00:00,24.05,57.95,2.38,22.28,53.53
2023-05-02 06:00:00,20.34,46.51,2.46,23.68,54.75
2023-05-02 07:00:00,22.26,51.63,2.43,22.05,53.95
2023-05-02 08:00:00,22.98,58.13,2.44,23.08,53.25
2023-05-02 09:00:00,20.31,63.37,2.75,24.34,54.94
2023-05-02 10:00:00,23.18,48.45,2.74,22.65,53.15
2023-05-02 11:00:00,20.86,31.26,2.15,22.42,53.19
2023-05-02 12:00:00,24.41,30.11,2.48,23.59,54.8
2023-05-02 13:00:00,21.53,38.94,2.08,23.36,54.76
2023-05-02 14:00:00,22.04,36.91,2.98,22.34,53.12
2023-05-02 15:00:00,23.58,46.78,2.77,22.58,54.86
2023-05-02 16:00:00,22.62,59.46,2.99,23.31,54.22
2023-05-02 17:00:00,24.51,42.47,2.66,22.11,53.14
2023-05-02 18:00:00,23.09,44.96,2.82,24.68,54.62
2023-05-02 19:00:00,22.36,66.85,2.9,24.44,54.71
2023-05-02 20:00:00,20.1,57.36,2.78,23.56,53.64
2023-05-02 21:00:00,20.12,37.31,2.44,23.99,54.27
2023-05-02 22:00:00,23.73,46.85,2.97,24.86,53.26
2023-05-02 23:00:00,22.06,68.39,2.05,23.51,54.08
2023-05-03 00:00:00,22.04,54.37,2.73,23.9,53.05
2023-05-03 01:00:00,24.74,44.69,2.74,25.0,54.75
2023-05-03 02:00:00,23.47,53.15,2.23,22.73,53.97
2023-05-03 03:00:00,24.28,44.42,2.7,24.69,53.73
2023-05-03 04:00:00,22.95,56.92,2.25,24.59,54.95
2023-05-03 05:00:00,24.37,31.54,2.35,24.06,54.79
2023-05-03 06:00:00,22.01,54.59,2.37,24.77,54.0
2023-05-03 07:00:00,20.75,58.41,2.7,23.33,53.1
2023-05-03 08:00:00,20.84,51.9,2.98,22.15,54.55
2023-05-03 09:00:00,20.51,51.37,2.37,22.96,53.63
2023-05-03 10:00:00,21.73,64.63,2.61,24.54,53.15
2023-05-03 11:00:00,22.49,52.36,2.26,22.93,54.36
2023-05-03 12:00:00,23.21,42.9,2.19,22.33,54.59
2023-05-03 13:00:00,20.77,32.18,2.22,22.14,53.12
2023-05-03 14:00:00,23.6,48.79,2.24,24.62,53.44
2023-05-03 15:00:00,24.52,63.76,2.52,24.6,53.48
2023-05-03 16:00:00,22.0,47.14,2.91,23.5,53.33
2023-05-03 17:00:00,22.36,62.46,2.78,23.11,54.68
2023-05-03 18:00:00,21.13,38.89,2.21,24.12,53.33
2023-05-03 19:00:00,20.93,33.41,2.03,24.82,53.9
2023-05-03 20:00:00,23.97,37.55,2.96,24.97,54.61
2023-05-03 21:00:00,20.84,38.35,2.58,23.58,54.45
2023-05-03 22:00:00,21.31,34.7,2.92,24.2,54.37
2023-05-03 23:00:00,24.74,60.48,2.38,22.16,53.23
2023-05-04 00:00:00,24.18,34.26,2.92,23.69,54.59
2023-05-04 01:00:00,23.22,30.58,2.41,24.19,53.14
2023-05-04 02:00:00,23.78,65.1,2.75,24.39,54.8
2023-05-04 03:00:00,20.56,48.21,2.36,23.79,53.86
2023-05-04 04:00:00,24.2,54.87,2.62,24.87,54.08
2023-05-04 05:00:00,24.36,41.91,2.73,24.29,53.6
2023-05-04 06:00:00,20.32,36.91,2.1,24.08,53.41
2023-05-04 07:00:00,21.74,33.01,2.13,23.46,54.51
2023-05-04 08:00:00,21.75,41.53,2.62,24.85,54.37
